SliceID,SliceData,Class
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000453,"[[ 21.   0.  17. ...  88.  51.  32.]
 [ 59.  25.   0. ...  46.   0.  30.]
 [ 16.  13. 100. ...   0.  17.  23.]
 ...
 [ 97. 102.   2. ...  54. 118. 130.]
 [ 87. 248. 182. ... 121. 162.   0.]
 [205. 136. 103. ...  81. 110. 171.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000454,"[[ 62.   0.   0. ...  37. 121.  65.]
 [ 58.  88.   0. ...  57.  53.   0.]
 [  0.  96.  93. ...   0.   0.   0.]
 ...
 [ 53. 107. 169. ...  74. 170.  96.]
 [114. 150. 226. ... 174. 137.  28.]
 [294. 210. 119. ...  67.  91. 219.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000455,"[[  0.  73.   0. ... 107. 148.  14.]
 [ 19.  26.  80. ... 160.  11.   0.]
 [ 59.  12.  92. ...   0.   0.  79.]
 ...
 [174. 117.  53. ... 194. 156.  72.]
 [181. 130. 102. ... 122. 179. 164.]
 [186.  24.  97. ...  62.  82. 184.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000456,"[[102.   0.  46. ...  26.  71.   1.]
 [  0.  55.  36. ...  35.  34.   0.]
 [  0.   0.  62. ...   0.   0.   0.]
 ...
 [166. 143. 183. ... 224. 183. 118.]
 [178.  79. 152. ...  93.  76.  88.]
 [ 69.  61. 224. ...   0.  49. 108.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000457,"[[ 52.   0.  72. ... 126.   0.  15.]
 [ 90.  78.   0. ...   0.   0.  29.]
 [  0.  90.  55. ...   0.  89.   0.]
 ...
 [171. 160. 217. ... 224. 229. 217.]
 [ 41. 141.  86. ... 121.  30. 222.]
 [121. 127. 158. ...  97.   0. 156.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000458,"[[  0.  86.   3. ...  32.  31.   0.]
 [  0. 101.  47. ...  13.  28.  28.]
 [  0.   6.   0. ...   0.  81.   1.]
 ...
 [196. 132.  36. ... 203. 216. 105.]
 [  0.  34. 168. ... 165.  92. 184.]
 [185. 277. 176. ... 152.   7.  40.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000459,"[[ 46.   0.  33. ...  10.  47.  56.]
 [ 17.  53.   3. ...   0.  37.  21.]
 [  0.   0.  11. ...   0. 148.   0.]
 ...
 [166. 210. 160. ... 119. 193. 192.]
 [ 66.  94.  94. ... 152. 127. 182.]
 [136. 148. 173. ...  44.   0. 207.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000460,"[[  0.  51.  43. ...  41.   0. 129.]
 [ 69.  10.   0. ...   0.  79.  52.]
 [ 29.  64.  10. ...   0. 100.   0.]
 ...
 [ 49. 103. 135. ... 129. 200. 113.]
 [152. 167. 184. ...  79. 109.  53.]
 [154. 104. 107. ...  94.  90. 111.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000461,"[[ 14.  56.  15. ...   0. 116.  84.]
 [ 10.   0.  60. ...  82.  83.   0.]
 [ 61.   0.   0. ...  60.   0.   0.]
 ...
 [ 88.   1.   3. ... 181. 171. 120.]
 [146. 107. 306. ... 106.  65. 135.]
 [195. 173. 169. ... 150. 109.  78.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000462,"[[  0.   0.  60. ...   0.  45.   0.]
 [ 38.  42.   0. ...   1.   6.   0.]
 [  0.  60.   0. ...   0.  77.   0.]
 ...
 [ 71. 116. 116. ...  22. 230. 102.]
 [180. 112.  26. ... 150. 136.  93.]
 [156.  33. 190. ...  54.  78.  33.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000463,"[[  0.   0.   0. ...  77.  53.   0.]
 [  0. 101. 121. ...  82.   0.   0.]
 [ 15.   0.  52. ...  57.   0.   0.]
 ...
 [131. 197. 172. ... 235. 146. 155.]
 [149.  71.  72. ...  64. 158. 111.]
 [110. 135. 227. ...   4.  51. 269.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000464,"[[  3.   0.  65. ...  39.   0. 103.]
 [  5.  79.   0. ...   6.   0.  55.]
 [ 30.   5.  10. ...   0.  87.   0.]
 ...
 [166. 158. 133. ... 142. 242. 171.]
 [154.  84. 109. ... 166. 189. 124.]
 [ 72.  98. 141. ...   1.   0.  80.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000465,"[[  0.   1.   7. ... 100.  40.  11.]
 [ 34.  90.   5. ...   9.  20.   0.]
 [  0.  51.  47. ...   0.  98.   0.]
 ...
 [107. 122. 117. ... 200.  89.  34.]
 [ 46. 139. 170. ... 101. 268.  97.]
 [208. 149. 107. ... 139. 113.  14.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000466,"[[  0.   0.  27. ...  11.  20.  20.]
 [ 76.   0.   0. ...   0.   0.   0.]
 [ 81.   6.  45. ...   0.  30.  60.]
 ...
 [ 96. 146. 141. ... 130.  67.  18.]
 [201. 130. 162. ... 203.  76. 118.]
 [ 85.  28.  92. ... 199.  81.  74.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000467,"[[  0.   2.  15. ...   0.  82.   0.]
 [ 27.   8.   0. ...  12.   0.   0.]
 [ 74.  50.   9. ...   0.  57. 107.]
 ...
 [ 98.  21.  61. ... 226. 194.  71.]
 [112. 202. 156. ...  43. 191.  85.]
 [151. 115.   0. ...  19. 190.  78.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000468,"[[ 35.  20.  21. ... 110.   0.  13.]
 [ 20.  41.   6. ...  32.  26.   0.]
 [ 74.  23.  29. ...   0.  52.  59.]
 ...
 [ 53. 191. 177. ... 141. 134. 210.]
 [187. 130. 182. ...  94. 102. 142.]
 [ 30.  41. 118. ... 141.  95.  72.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000469,"[[  0.  68.  38. ...   0.   3.  65.]
 [ 19.  50.   0. ...   0.  63.   0.]
 [ 15.  11.   0. ...   0.   0.  45.]
 ...
 [ 83.  85. 149. ... 249. 173. 161.]
 [ 86. 125. 162. ... 191. 189. 130.]
 [150. 130. 231. ...  38. 172. 136.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000470,"[[ 12.   0.  59. ... 158.   0.  67.]
 [107.   9.   0. ...   0.  28.  19.]
 [ 44.  90.  23. ...  17.  80.   0.]
 ...
 [137. 127.  20. ...  98. 184.  96.]
 [ 61. 144. 111. ...  82. 104. 182.]
 [232. 224. 131. ... 183.  29.  28.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000471,"[[  0.   0.   0. ...  42.   0.  45.]
 [ 59.  32.   0. ...   0.  80.  88.]
 [ 40. 128.   2. ...  12.  83.   1.]
 ...
 [122.  97. 117. ... 106.   0.  15.]
 [ 52. 113. 203. ... 175. 208.   7.]
 [207. 195.  85. ... 134. 145. 108.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000472,"[[105.   0.   0. ...  88.   3.  12.]
 [  5. 135.   0. ...  16.  27.   0.]
 [  0.  46.  48. ...  84. 106.   0.]
 ...
 [127.  77. 156. ... 113. 130. 164.]
 [169. 156. 140. ... 149.  75.  65.]
 [ 35.  98. 170. ... 150. 143.  62.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000473,"[[ 55.   0.  39. ...   0.  26.  23.]
 [ 88.  94.   0. ...   0.  43.   0.]
 [  0. 130.  38. ... 115.   8.   0.]
 ...
 [104.  31. 131. ...  81.  41. 109.]
 [ 95. 146. 143. ... 257. 180. 125.]
 [188. 130. 123. ...  67. 130. 115.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000474,"[[ 24.   0.   0. ...   0. 136.   0.]
 [ 89.  75.   0. ... 106.   0.   0.]
 [ 25.  98.  34. ...  29.   0.  55.]
 ...
 [ 83. 120. 178. ... 225.  65. 180.]
 [172. 238. 172. ... 140. 170. 122.]
 [164.  58.   0. ... 151.  55.  76.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000475,"[[ 25.   0.  55. ...  19.   0.   0.]
 [ 91.   0.   0. ... 114.   0.  35.]
 [ 21. 122.   0. ...   0.  20.  85.]
 ...
 [ 79. 108. 220. ... 103. 134. 169.]
 [121. 197.  80. ... 140. 157. 113.]
 [209. 112. 109. ... 150.  57. 167.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000476,"[[  0.  13.  30. ...  48.   0.   0.]
 [  0.  45.   0. ...   9.   0.  42.]
 [ 39.  53.  47. ...   0.  25.  83.]
 ...
 [ 77. 112.  93. ... 100. 147. 115.]
 [120. 175. 209. ... 214.  88.  87.]
 [210. 104. 147. ... 161.  43.  69.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000477,"[[ 26.   0.  26. ...   0.  64.  21.]
 [  8.  44.  27. ...  50.  55.   0.]
 [ 10.  61.  53. ...  40.   0.  11.]
 ...
 [122.  95.  72. ... 164. 159. 146.]
 [120. 112. 184. ... 180. 154.  91.]
 [129. 196. 167. ... 112. 100. 105.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000478,"[[ 49.   0.  53. ...   0.  96.  44.]
 [ 52.  33.  40. ...  37.  30.   0.]
 [ 30.  10.   0. ...   0.  35.  16.]
 ...
 [114. 141. 123. ... 176. 223. 165.]
 [178. 140. 134. ... 182. 142. 104.]
 [131. 116. 172. ...  53.  89. 138.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000479,"[[ 22.  56.  69. ...   0. 105.  55.]
 [  0.  50.  16. ...  53.   0.  18.]
 [  4.  18.  51. ...  23.   3.  98.]
 ...
 [112. 131.  66. ... 136. 194. 288.]
 [104.  35. 128. ... 123. 132. 147.]
 [114. 145. 222. ... 129. 123. 105.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000480,"[[  0.  23.   8. ...  75.   0.   0.]
 [ 14.   0.  29. ...  22.   0. 139.]
 [ 38.  49.  81. ...  23.  78.  48.]
 ...
 [ 43.  80. 111. ... 141. 177. 189.]
 [ 86.  89. 224. ... 132. 123. 177.]
 [198. 223. 171. ...  56.  48.  42.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000481,"[[ 29.   0.  34. ...  94.   0.  35.]
 [  0.  60.   4. ...   0.   0.  92.]
 [ 62.   0.  35. ...   0.  68.  52.]
 ...
 [ 99. 131.  97. ... 202. 231. 144.]
 [215. 168. 138. ... 148.  66. 114.]
 [176. 136.  96. ...  76. 140. 121.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000482,"[[ 48.  44. 112. ...   0.   0. 193.]
 [ 51.  33.  60. ...   9.  82.  16.]
 [  0.   0.  65. ...  82.  56.   0.]
 ...
 [201. 276.  25. ... 183.  85.  85.]
 [141.  22. 168. ... 146. 171.  44.]
 [118. 203. 234. ... 126.  24.  85.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000483,"[[  0. 134.  29. ...  69.  49.  39.]
 [  0.  67.  59. ...  16.  20.   0.]
 [ 28.   0.  18. ...   0.  42.  57.]
 ...
 [164. 127. 118. ... 174. 153.  94.]
 [ 80. 150.  71. ... 189. 161. 134.]
 [157. 142. 152. ...   0. 114.  74.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000484,"[[  0. 109.  79. ...  15.   0.   0.]
 [ 73.   0. 105. ...   0.   0.  19.]
 [132.   6.   0. ...   0.   0. 183.]
 ...
 [ 50. 228. 155. ... 186. 194. 178.]
 [231.  97. 121. ...  46.  47.  89.]
 [115.  80. 235. ... 117. 123.   0.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000485,"[[ 15.  72.  32. ...   0.   0.   0.]
 [  0.   0. 102. ...   0.  30. 105.]
 [ 79.   0.   1. ...  72.   0. 122.]
 ...
 [  0.  47. 110. ... 221. 106.   0.]
 [162. 139.  70. ...  78. 124. 221.]
 [210. 141. 112. ... 108. 112.  73.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000486,"[[  0. 126.   1. ...  25.  49.   0.]
 [ 37.   0.  28. ...   0.  58.  43.]
 [110.  12.   0. ...  89.   0.  49.]
 ...
 [102.  81.  59. ... 186. 144. 178.]
 [ 90. 148. 200. ... 152.   0.  77.]
 [205. 249. 117. ... 126. 147.  82.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000487,"[[ 14.  79. 116. ...   6. 126.   0.]
 [  0.   0.  55. ...  88.  17.  18.]
 [112.   0.   0. ... 102.   0.  76.]
 ...
 [ 66. 188. 205. ... 164. 212. 165.]
 [141. 256. 105. ... 112. 123. 141.]
 [134. 107.  54. ...   0. 150.  76.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000488,"[[  7.   0.  89. ...   0.  92.   2.]
 [ 95.   0.  14. ... 149.  37.   0.]
 [182.  16.   3. ...  81.   0.   0.]
 ...
 [155. 128.  52. ...  65. 186. 102.]
 [164.  97. 222. ... 177.   2. 130.]
 [193. 104. 178. ... 187. 180.  54.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000489,"[[ 67.   0.  23. ...  15.   0.  97.]
 [  2.  40.  60. ...   0.  43.  74.]
 [ 27.   0.  64. ...   0.  12.   8.]
 ...
 [ 69. 143.  96. ...  81. 200.  78.]
 [134. 119. 182. ... 124.  60. 125.]
 [128.  96. 173. ...  96.  90. 170.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000490,"[[  0.  29.   0. ... 121.  88.   0.]
 [ 77.   0. 118. ...  92.   0.  82.]
 [ 89.  31.   0. ...  18.   0.  98.]
 ...
 [ 36. 200. 258. ...  94. 266. 113.]
 [162. 118.  23. ... 196.  82. 165.]
 [106.  70. 196. ... 287. 174.  56.]]",0
182__CT.1.3.12.2.1107.5.1.4.54693.30000007071105241303100000491,"[[  0.  83.   0. ...  32.  94.  17.]
 [  0.   0. 132. ...  70.  30.   0.]
 [ 72.   0.   0. ...  83.   0.  30.]
 ...
 [122.  89. 106. ... 154. 247. 163.]
 [ 66. 100. 153. ...   1.  47. 202.]
 [178.  96. 153. ... 187. 142.  69.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753831,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753833,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753835,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753837,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753839,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753841,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753842,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753844,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753846,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753847,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753849,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753851,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753852,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753854,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753855,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753857,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753858,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753860,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
183__CT.1.2.840.113704.1.111.3716.1196753861,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
185__CT.1.2.840.113704.1.111.656.1177167280,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
185__CT.1.2.840.113704.1.111.656.1177167282,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
185__CT.1.2.840.113704.1.111.656.1177167284,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
185__CT.1.2.840.113704.1.111.656.1177167285,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
185__CT.1.2.840.113704.1.111.656.1177167287,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
185__CT.1.2.840.113704.1.111.656.1177167288,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
185__CT.1.2.840.113704.1.111.656.1177167309,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
185__CT.1.2.840.113704.1.111.656.1177167310,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
185__CT.1.2.840.113704.1.111.656.1177167312,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
185__CT.1.2.840.113704.1.111.656.1177167314,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
185__CT.1.2.840.113704.1.111.656.1177167316,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
185__CT.1.2.840.113704.1.111.656.1177167318,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
185__CT.1.2.840.113704.1.111.656.1177167319,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
185__CT.1.2.840.113704.1.111.656.1177167321,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
185__CT.1.2.840.113704.1.111.656.1177167322,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
185__CT.1.2.840.113704.1.111.656.1177167323,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
185__CT.1.2.840.113704.1.111.656.1177167350,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
185__CT.1.2.840.113704.1.111.656.1177167352,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
185__CT.1.2.840.113704.1.111.656.1177167354,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
